timestamp,image_file,linear_x,angular_z
1748937231.539111,1748937231.539111.png,0.1136,-0.0001
1748937231.640146,1748937231.640146.png,0.1136,-0.0001
1748937231.740813,1748937231.740813.png,0.1136,-0.0001
1748937231.839252,1748937231.839252.png,0.1136,-0.0001
1748937231.938956,1748937231.938956.png,0.1136,-0.0001
1748937232.039300,1748937232.039300.png,0.1136,-0.0001
1748937232.139309,1748937232.139309.png,0.1136,-0.0001
1748937232.239209,1748937232.239209.png,0.1136,-0.0001
1748937232.339176,1748937232.339176.png,0.1136,-0.0001
1748937232.438894,1748937232.438894.png,0.1136,-0.0001
1748937232.538793,1748937232.538793.png,0.1136,-0.0000
1748937232.638848,1748937232.638848.png,0.1136,0.0001
1748937232.739209,1748937232.739209.png,0.1136,0.0001
1748937232.839174,1748937232.839174.png,0.1136,-0.0000
1748937232.941023,1748937232.941023.png,0.1136,-0.0000
1748937233.040030,1748937233.040030.png,0.1136,0.0000
1748937233.139431,1748937233.139431.png,0.1136,0.0000
1748937233.239047,1748937233.239047.png,0.1136,0.0000
1748937233.339602,1748937233.339602.png,0.1136,-0.0000
1748937233.439219,1748937233.439219.png,0.1136,-0.0000
1748937233.540317,1748937233.540317.png,0.1136,-0.0000
1748937233.639802,1748937233.639802.png,0.1136,0.0000
1748937233.743154,1748937233.743154.png,0.1136,0.0000
1748937233.838934,1748937233.838934.png,0.1136,0.0000
1748937233.939663,1748937233.939663.png,0.1136,-0.0000
1748937234.039605,1748937234.039605.png,0.1136,-0.0000
1748937234.139292,1748937234.139292.png,0.1136,-0.0000
1748937234.239819,1748937234.239819.png,0.1136,0.0000
1748937234.339453,1748937234.339453.png,0.1136,0.0000
1748937234.439194,1748937234.439194.png,0.1136,0.0000
1748937234.539894,1748937234.539894.png,0.1136,-0.0000
1748937234.640598,1748937234.640598.png,0.1136,-0.0000
1748937234.739229,1748937234.739229.png,0.1136,-0.0000
1748937234.839449,1748937234.839449.png,0.1136,0.0000
1748937234.939075,1748937234.939075.png,0.1136,0.0000
1748937235.039243,1748937235.039243.png,0.1136,0.0000
1748937235.142061,1748937235.142061.png,0.1136,-0.0000
1748937235.240134,1748937235.240134.png,0.1136,-0.0000
1748937235.338665,1748937235.338665.png,0.1136,-0.0000
1748937235.439100,1748937235.439100.png,0.1136,-0.0000
1748937235.539407,1748937235.539407.png,0.1136,-0.0000
1748937235.639195,1748937235.639195.png,0.1136,-0.0000
1748937235.739233,1748937235.739233.png,0.1136,-0.0000
1748937235.839136,1748937235.839136.png,0.1136,-0.0000
1748937235.938998,1748937235.938998.png,0.1136,-0.0000
1748937236.039033,1748937236.039033.png,0.1136,-0.0000
1748937236.138930,1748937236.138930.png,0.1136,-0.0000
1748937236.239811,1748937236.239811.png,0.1136,-0.0000
1748937236.339118,1748937236.339118.png,0.1136,-0.0000
1748937236.442116,1748937236.442116.png,0.1136,-0.0000
1748937236.538946,1748937236.538946.png,0.1136,-0.0000
1748937236.639634,1748937236.639634.png,0.1136,-0.0000
1748937236.739044,1748937236.739044.png,0.1136,-0.0000
1748937236.841248,1748937236.841248.png,0.1136,-0.0000
1748937236.938873,1748937236.938873.png,0.1136,-0.0000
1748937237.039219,1748937237.039219.png,0.1136,-0.0000
1748937237.139374,1748937237.139374.png,0.1136,-0.0000
1748937237.238875,1748937237.238875.png,0.1136,-0.0000
1748937237.339232,1748937237.339232.png,0.1136,-0.0000
1748937237.439989,1748937237.439989.png,0.1136,-0.0000
1748937237.539135,1748937237.539135.png,0.1136,-0.0000
1748937237.641952,1748937237.641952.png,0.1136,-0.0000
1748937237.747150,1748937237.747150.png,0.1136,-0.0000
1748937237.839237,1748937237.839237.png,0.1136,-0.0000
1748937237.939079,1748937237.939079.png,0.1136,-0.0000
1748937238.039417,1748937238.039417.png,0.1136,-0.0000
1748937238.139287,1748937238.139287.png,0.1136,-0.0000
1748937238.239084,1748937238.239084.png,0.1136,-0.0000
1748937238.340933,1748937238.340933.png,0.1136,-0.0000
1748937238.438923,1748937238.438923.png,0.1136,-0.0000
1748937238.540142,1748937238.540142.png,0.1136,-0.0000
1748937238.639195,1748937238.639195.png,0.1136,-0.0000
1748937238.738884,1748937238.738884.png,0.1136,-0.0000
1748937238.838962,1748937238.838962.png,0.1136,-0.0000
1748937238.940077,1748937238.940077.png,0.1136,-0.0000
1748937239.039219,1748937239.039219.png,0.1136,-0.0000
1748937239.139406,1748937239.139406.png,0.1136,-0.0000
1748937239.242233,1748937239.242233.png,0.1136,-0.0000
1748937239.338982,1748937239.338982.png,0.1136,-0.0000
1748937239.439274,1748937239.439274.png,0.1136,-0.0000
1748937239.539153,1748937239.539153.png,0.1136,-0.0000
1748937239.639258,1748937239.639258.png,0.1136,-0.0000
1748937239.738977,1748937239.738977.png,0.1136,-0.0000
1748937239.838945,1748937239.838945.png,0.1136,-0.0000
1748937239.939196,1748937239.939196.png,0.1136,-0.0000
1748937240.041491,1748937240.041491.png,0.1136,-0.0000
1748937240.138743,1748937240.138743.png,0.1136,-0.0000
1748937240.239020,1748937240.239020.png,0.1136,-0.0000
1748937240.339103,1748937240.339103.png,0.1136,-0.0000
1748937240.441438,1748937240.441438.png,0.1136,-0.0000
1748937240.541640,1748937240.541640.png,0.1136,-0.0000
1748937240.638970,1748937240.638970.png,0.1136,-0.0000
1748937240.741270,1748937240.741270.png,0.1136,-0.0000
1748937240.839088,1748937240.839088.png,0.1136,-0.0000
1748937240.939314,1748937240.939314.png,0.1136,-0.0000
1748937241.038871,1748937241.038871.png,0.1136,-0.0000
1748937241.138871,1748937241.138871.png,0.1136,-0.0000
1748937241.239173,1748937241.239173.png,0.1136,-0.0000
1748937241.339877,1748937241.339877.png,0.1136,-0.0000
1748937241.438909,1748937241.438909.png,0.1136,-0.0000
1748937241.545437,1748937241.545437.png,0.1136,-0.0000
1748937241.640568,1748937241.640568.png,0.1136,-0.0000
1748937241.739600,1748937241.739600.png,0.1136,-0.0000
1748937241.839352,1748937241.839352.png,0.1136,-0.0000
1748937241.938927,1748937241.938927.png,0.1136,-0.0000
1748937242.039515,1748937242.039515.png,0.1136,-0.0000
1748937242.141112,1748937242.141112.png,0.1136,-0.0000
1748937242.245901,1748937242.245901.png,0.1136,-0.0000
1748937242.338883,1748937242.338883.png,0.1136,-0.0000
1748937242.438861,1748937242.438861.png,0.1136,-0.0000
1748937242.538987,1748937242.538987.png,0.1136,-0.0000
1748937242.638725,1748937242.638725.png,0.1136,-0.0000
1748937242.739073,1748937242.739073.png,0.1136,-0.0000
1748937242.844099,1748937242.844099.png,0.1136,-0.0000
1748937242.940968,1748937242.940968.png,0.1136,-0.0000
1748937243.039119,1748937243.039119.png,0.1136,-0.0000
1748937243.138837,1748937243.138837.png,0.1136,-0.0000
1748937243.239632,1748937243.239632.png,0.1136,-0.0000
1748937243.339567,1748937243.339567.png,0.1136,-0.0000
1748937243.439228,1748937243.439228.png,0.1136,-0.0000
1748937243.539109,1748937243.539109.png,0.1136,-0.0000
1748937243.639278,1748937243.639278.png,0.1136,-0.0000
1748937243.741997,1748937243.741997.png,0.1136,-0.0000
1748937243.839224,1748937243.839224.png,0.1136,-0.0000
1748937243.938935,1748937243.938935.png,0.1136,-0.0000
1748937244.038727,1748937244.038727.png,0.1136,-0.0000
1748937244.139256,1748937244.139256.png,0.1136,-0.0000
1748937244.238892,1748937244.238892.png,0.1136,-0.0000
1748937244.340945,1748937244.340945.png,0.1136,-0.0000
1748937244.439118,1748937244.439118.png,0.1136,-0.0000
1748937244.541108,1748937244.541108.png,0.1136,-0.0000
1748937244.639277,1748937244.639277.png,0.1136,-0.0000
1748937244.739186,1748937244.739186.png,0.1136,-0.0000
1748937244.839061,1748937244.839061.png,0.1136,-0.0000
1748937244.939392,1748937244.939392.png,0.1136,-0.0000
1748937245.039127,1748937245.039127.png,0.1136,-0.0000
1748937245.141157,1748937245.141157.png,0.1136,-0.0000
1748937245.239022,1748937245.239022.png,0.1136,-0.0000
1748937245.339047,1748937245.339047.png,0.1136,-0.0000
1748937245.439837,1748937245.439837.png,0.1136,-0.0000
1748937245.540169,1748937245.540169.png,0.1136,-0.0000
1748937245.643373,1748937245.643373.png,0.1136,-0.0000
1748937245.740010,1748937245.740010.png,0.1136,-0.0000
1748937245.839037,1748937245.839037.png,0.1136,-0.0000
1748937245.938962,1748937245.938962.png,0.1136,-0.0000
1748937246.039344,1748937246.039344.png,0.1136,-0.0000
1748937246.139018,1748937246.139018.png,0.1136,-0.0000
1748937246.238981,1748937246.238981.png,0.1136,-0.0000
1748937246.338859,1748937246.338859.png,0.1136,-0.0000
1748937246.438988,1748937246.438988.png,0.1136,-0.0000
1748937246.540083,1748937246.540083.png,0.1136,-0.0000
1748937246.638951,1748937246.638951.png,0.1136,-0.0000
1748937246.740213,1748937246.740213.png,0.1136,-0.0000
1748937246.838736,1748937246.838736.png,0.1136,-0.0000
1748937246.939405,1748937246.939405.png,0.1136,-0.0000
1748937247.039093,1748937247.039093.png,0.1136,-0.0000
1748937247.141324,1748937247.141324.png,0.1136,-0.0000
1748937247.238873,1748937247.238873.png,0.1136,-0.0000
1748937247.339556,1748937247.339556.png,0.1136,-0.0000
1748937247.439112,1748937247.439112.png,0.1136,-0.0000
1748937247.539895,1748937247.539895.png,0.1136,-0.0000
1748937247.639218,1748937247.639218.png,0.1136,-0.0000
1748937247.739275,1748937247.739275.png,0.1136,-0.0000
1748937247.839244,1748937247.839244.png,0.1136,-0.0000
1748937247.940557,1748937247.940557.png,0.1136,-0.0000
1748937248.042308,1748937248.042308.png,0.1136,-0.0000
1748937248.140972,1748937248.140972.png,0.1136,-0.0000
1748937248.243038,1748937248.243038.png,0.1136,0.0000
1748937248.344098,1748937248.344098.png,0.1136,-0.0000
1748937248.439205,1748937248.439205.png,0.1136,-0.0000
1748937248.539293,1748937248.539293.png,0.1136,-0.0000
1748937248.638995,1748937248.638995.png,0.1136,-0.0000
1748937248.739051,1748937248.739051.png,0.1136,-0.0000
1748937248.842181,1748937248.842181.png,0.1136,-0.0000
1748937248.940948,1748937248.940948.png,0.1136,-0.0000
1748937249.040186,1748937249.040186.png,0.1136,-0.0000
1748937249.139154,1748937249.139154.png,0.1136,-0.0000
1748937249.239066,1748937249.239066.png,0.1136,-0.0000
1748937249.342785,1748937249.342785.png,0.1136,-0.0000
1748937249.439201,1748937249.439201.png,0.1136,-0.0000
1748937249.539256,1748937249.539256.png,0.1136,-0.0000
1748937249.639116,1748937249.639116.png,0.1136,-0.0000
1748937249.741224,1748937249.741224.png,0.1136,-0.0000
1748937249.839363,1748937249.839363.png,0.1136,-0.0000
1748937249.938947,1748937249.938947.png,0.1136,-0.0005
1748937250.039101,1748937250.039101.png,0.1136,-0.0017
1748937250.139205,1748937250.139205.png,0.1136,-0.0030
1748937250.239336,1748937250.239336.png,0.1136,-0.0107
1748937250.339257,1748937250.339257.png,0.1136,-0.0321
1748937250.439064,1748937250.439064.png,0.1136,-0.0468
1748937250.538727,1748937250.538727.png,0.1136,-0.0508
1748937250.639256,1748937250.639256.png,0.1136,-0.0618
1748937250.740147,1748937250.740147.png,0.1136,-0.0713
1748937250.839721,1748937250.839721.png,0.1136,-0.0692
1748937250.946036,1748937250.946036.png,0.1136,-0.0711
1748937251.038981,1748937251.038981.png,0.1136,-0.0888
1748937251.138885,1748937251.138885.png,0.1136,-0.1006
1748937251.239010,1748937251.239010.png,0.1136,-0.1048
1748937251.340624,1748937251.340624.png,0.1136,-0.1049
1748937251.439128,1748937251.439128.png,0.1136,-0.1091
1748937251.539025,1748937251.539025.png,0.1136,-0.1138
1748937251.640946,1748937251.640946.png,0.1136,-0.1241
1748937251.739989,1748937251.739989.png,0.1136,-0.1254
1748937251.840826,1748937251.840826.png,0.1136,-0.1241
1748937251.939664,1748937251.939664.png,0.1136,-0.1200
1748937252.038970,1748937252.038970.png,0.1136,-0.1160
1748937252.139182,1748937252.139182.png,0.1136,-0.1043
1748937252.239518,1748937252.239518.png,0.1136,-0.0923
1748937252.338784,1748937252.338784.png,0.1136,-0.0870
1748937252.439053,1748937252.439053.png,0.1136,-0.0887
1748937252.539078,1748937252.539078.png,0.1136,-0.0952
1748937252.639183,1748937252.639183.png,0.1136,-0.0893
1748937252.739148,1748937252.739148.png,0.1136,-0.0807
1748937252.839234,1748937252.839234.png,0.1136,-0.0773
1748937252.939191,1748937252.939191.png,0.1136,-0.0719
1748937253.040984,1748937253.040984.png,0.1136,-0.0621
1748937253.142945,1748937253.142945.png,0.1136,-0.0624
1748937253.239182,1748937253.239182.png,0.1136,-0.0684
1748937253.339306,1748937253.339306.png,0.1136,-0.0616
1748937253.438766,1748937253.438766.png,0.1136,-0.0570
1748937253.540849,1748937253.540849.png,0.1136,-0.0544
1748937253.638912,1748937253.638912.png,0.1136,-0.0515
1748937253.747114,1748937253.747114.png,0.1136,-0.0485
1748937253.838786,1748937253.838786.png,0.1136,-0.0439
1748937253.939199,1748937253.939199.png,0.1136,-0.0424
1748937254.038912,1748937254.038912.png,0.1136,-0.0414
1748937254.145470,1748937254.145470.png,0.1136,-0.0378
1748937254.239615,1748937254.239615.png,0.1136,-0.0359
1748937254.339928,1748937254.339928.png,0.1136,-0.0340
1748937254.442027,1748937254.442027.png,0.1136,-0.0323
1748937254.540036,1748937254.540036.png,0.1136,-0.0313
1748937254.638979,1748937254.638979.png,0.1136,-0.0310
1748937254.741614,1748937254.741614.png,0.1136,-0.0296
1748937254.841223,1748937254.841223.png,0.1136,-0.0282
1748937254.940235,1748937254.940235.png,0.1136,-0.0260
1748937255.039100,1748937255.039100.png,0.1136,-0.0240
1748937255.140478,1748937255.140478.png,0.1136,-0.0233
1748937255.238976,1748937255.238976.png,0.1136,-0.0232
1748937255.339234,1748937255.339234.png,0.1136,-0.0223
1748937255.439883,1748937255.439883.png,0.1136,-0.0210
1748937255.540224,1748937255.540224.png,0.1136,-0.0194
1748937255.641135,1748937255.641135.png,0.1136,-0.0188
1748937255.742665,1748937255.742665.png,0.1136,-0.0183
1748937255.839939,1748937255.839939.png,0.1136,-0.0171
1748937255.940816,1748937255.940816.png,0.1136,-0.0163
1748937256.039116,1748937256.039116.png,0.1136,-0.0156
1748937256.139103,1748937256.139103.png,0.1136,-0.0152
1748937256.238888,1748937256.238888.png,0.1136,-0.0146
1748937256.339138,1748937256.339138.png,0.1136,-0.0137
1748937256.439166,1748937256.439166.png,0.1136,-0.0130
1748937256.538953,1748937256.538953.png,0.1136,-0.0124
1748937256.638748,1748937256.638748.png,0.1136,-0.0118
1748937256.739181,1748937256.739181.png,0.1136,-0.0112
1748937256.838926,1748937256.838926.png,0.1136,-0.0107
1748937256.938939,1748937256.938939.png,0.1136,-0.0104
1748937257.040756,1748937257.040756.png,0.1136,-0.0100
1748937257.138801,1748937257.138801.png,0.1136,-0.0094
1748937257.238932,1748937257.238932.png,0.1136,-0.0088
1748937257.339152,1748937257.339152.png,0.1136,-0.0084
1748937257.438942,1748937257.438942.png,0.1136,-0.0081
1748937257.538986,1748937257.538986.png,0.1136,-0.0079
1748937257.639325,1748937257.639325.png,0.1136,-0.0074
1748937257.739685,1748937257.739685.png,0.1136,-0.0070
1748937257.839274,1748937257.839274.png,0.1136,-0.0068
1748937257.939111,1748937257.939111.png,0.1136,-0.0066
