timestamp,image_file,linear_x,angular_z
1749031317.666991,1749031317.666991.png,-0.1569,-0.3138
1749031317.763925,1749031317.763925.png,-0.1569,-0.3138
1749031317.868437,1749031317.868437.png,-0.1569,-0.3138
1749031317.964175,1749031317.964175.png,-0.1569,-0.3138
1749031318.066334,1749031318.066334.png,-0.1569,-0.3138
1749031318.163922,1749031318.163922.png,-0.1569,-0.3138
1749031318.263903,1749031318.263903.png,-0.1569,-0.3138
1749031318.364017,1749031318.364017.png,-0.1569,-0.3138
1749031318.464113,1749031318.464113.png,-0.1569,-0.3138
1749031318.564071,1749031318.564071.png,-0.1569,-0.3138
1749031318.664153,1749031318.664153.png,-0.1569,-0.3138
1749031318.764216,1749031318.764216.png,-0.1569,-0.3138
1749031318.869732,1749031318.869732.png,-0.1569,-0.3138
1749031318.963907,1749031318.963907.png,-0.1569,-0.3138
1749031319.064281,1749031319.064281.png,-0.1569,-0.3138
1749031319.164150,1749031319.164150.png,-0.1569,-0.3138
1749031319.263984,1749031319.263984.png,-0.1569,-0.3138
1749031319.363962,1749031319.363962.png,-0.1569,-0.3138
1749031319.464205,1749031319.464205.png,-0.1569,-0.3138
1749031319.564363,1749031319.564363.png,-0.1569,-0.3138
1749031319.667170,1749031319.667170.png,-0.1569,-0.3138
1749031319.764199,1749031319.764199.png,-0.1569,-0.3138
1749031319.863982,1749031319.863982.png,-0.1569,-0.3138
1749031319.965997,1749031319.965997.png,-0.1569,-0.3138
1749031320.065408,1749031320.065408.png,-0.1569,-0.3138
1749031320.164029,1749031320.164029.png,0.0000,0.0000
1749031320.264524,1749031320.264524.png,0.0000,0.0000
1749031320.364572,1749031320.364572.png,0.0000,0.0000
1749031320.464376,1749031320.464376.png,0.0000,0.0000
1749031320.564016,1749031320.564016.png,0.0000,0.0000
1749031320.664190,1749031320.664190.png,0.0000,0.0000
1749031320.764309,1749031320.764309.png,0.0000,0.0000
1749031320.864608,1749031320.864608.png,0.0000,0.0000
1749031320.967465,1749031320.967465.png,0.0000,0.0000
1749031321.064763,1749031321.064763.png,0.0000,0.0000
1749031321.165194,1749031321.165194.png,0.0000,0.0000
1749031321.264786,1749031321.264786.png,0.0000,0.0000
1749031321.363928,1749031321.363928.png,0.0000,0.0000
1749031321.464316,1749031321.464316.png,0.0000,0.0000
1749031321.564057,1749031321.564057.png,0.0000,0.0000
1749031321.664709,1749031321.664709.png,0.0000,0.0000
1749031321.765368,1749031321.765368.png,0.0000,0.0000
1749031321.864771,1749031321.864771.png,0.0000,0.0000
1749031321.964439,1749031321.964439.png,0.0000,0.0000
1749031322.066217,1749031322.066217.png,0.0000,0.0000
1749031322.164532,1749031322.164532.png,0.0000,0.0000
1749031322.264032,1749031322.264032.png,0.0000,0.0000
1749031322.366396,1749031322.366396.png,0.0000,0.0000
1749031322.464275,1749031322.464275.png,0.0000,0.0000
1749031322.565121,1749031322.565121.png,0.0000,0.0000
1749031322.664310,1749031322.664310.png,0.0000,0.0000
1749031322.764595,1749031322.764595.png,0.0000,0.0000
1749031322.864249,1749031322.864249.png,0.0000,0.0000
