timestamp,image_file,linear_x,angular_z
1749031236.564399,1749031236.564399.png,0.0000,0.3138
1749031236.664155,1749031236.664155.png,0.0000,0.3138
1749031236.764657,1749031236.764657.png,0.0000,0.3138
1749031236.866346,1749031236.866346.png,0.0000,0.3138
1749031236.964767,1749031236.964767.png,0.0000,0.3138
1749031237.063879,1749031237.063879.png,0.0000,0.3138
1749031237.164136,1749031237.164136.png,0.0000,0.3138
1749031237.264484,1749031237.264484.png,0.0000,0.3138
1749031237.364406,1749031237.364406.png,0.0000,0.3138
1749031237.464226,1749031237.464226.png,0.0000,0.3138
1749031237.564248,1749031237.564248.png,0.0000,0.3138
1749031237.664364,1749031237.664364.png,0.0000,0.3138
1749031237.765132,1749031237.765132.png,0.0000,0.3138
1749031237.864906,1749031237.864906.png,0.0000,0.3138
1749031237.964066,1749031237.964066.png,0.0000,0.3138
1749031238.066128,1749031238.066128.png,0.0000,0.3138
1749031238.164197,1749031238.164197.png,0.0000,0.3138
1749031238.264642,1749031238.264642.png,0.0000,0.0000
1749031238.364595,1749031238.364595.png,0.0000,0.0000
1749031238.463945,1749031238.463945.png,0.0000,0.0000
1749031238.564042,1749031238.564042.png,0.0000,0.0000
1749031238.665027,1749031238.665027.png,0.1569,0.0000
1749031238.764611,1749031238.764611.png,0.1569,0.0000
1749031238.864672,1749031238.864672.png,0.1569,0.0000
1749031238.967410,1749031238.967410.png,0.1569,0.0000
1749031239.064299,1749031239.064299.png,0.1569,0.0000
1749031239.164439,1749031239.164439.png,0.1569,0.0000
1749031239.264206,1749031239.264206.png,0.1569,0.0000
1749031239.364121,1749031239.364121.png,0.1569,0.0000
1749031239.466371,1749031239.466371.png,0.1569,0.0000
1749031239.564413,1749031239.564413.png,0.1569,0.0000
1749031239.664783,1749031239.664783.png,0.1569,0.0000
1749031239.764105,1749031239.764105.png,0.1569,0.0000
1749031239.866989,1749031239.866989.png,0.1569,0.0000
1749031239.964870,1749031239.964870.png,0.1569,0.0000
1749031240.064325,1749031240.064325.png,0.1569,0.0000
1749031240.164712,1749031240.164712.png,0.1569,0.0000
1749031240.275553,1749031240.275553.png,0.1569,0.0000
1749031240.364434,1749031240.364434.png,0.1569,0.0000
1749031240.464288,1749031240.464288.png,0.0000,-0.3138
1749031240.564129,1749031240.564129.png,0.0000,-0.3138
1749031240.664078,1749031240.664078.png,0.0000,-0.3138
1749031240.765315,1749031240.765315.png,0.0000,-0.3138
1749031240.864481,1749031240.864481.png,0.0000,-0.3138
1749031240.965515,1749031240.965515.png,0.0000,-0.3138
1749031241.064334,1749031241.064334.png,0.0000,-0.3138
1749031241.165235,1749031241.165235.png,0.0000,-0.3138
1749031241.264012,1749031241.264012.png,0.0000,0.0000
1749031241.364457,1749031241.364457.png,0.0000,0.0000
1749031241.464574,1749031241.464574.png,0.0000,0.0000
1749031241.564330,1749031241.564330.png,0.0000,0.3138
1749031241.664417,1749031241.664417.png,0.0000,0.3138
1749031241.766450,1749031241.766450.png,0.0000,0.3138
1749031241.865070,1749031241.865070.png,0.0000,0.3138
1749031241.964363,1749031241.964363.png,0.0000,0.3138
1749031242.064018,1749031242.064018.png,0.0000,0.3138
1749031242.163896,1749031242.163896.png,0.0000,0.3138
1749031242.265927,1749031242.265927.png,0.0000,0.3138
1749031242.364800,1749031242.364800.png,0.0000,0.3138
1749031242.464247,1749031242.464247.png,0.0000,0.3138
1749031242.564088,1749031242.564088.png,0.0000,0.3138
1749031242.665401,1749031242.665401.png,0.0000,0.3138
1749031242.764240,1749031242.764240.png,0.0000,0.3138
1749031242.864569,1749031242.864569.png,0.0000,0.0000
1749031242.964632,1749031242.964632.png,0.0000,0.0000
1749031243.064202,1749031243.064202.png,0.0000,0.0000
1749031243.164652,1749031243.164652.png,0.0000,0.0000
1749031243.266310,1749031243.266310.png,0.0000,0.0000
1749031243.364117,1749031243.364117.png,0.0000,0.0000
1749031243.465234,1749031243.465234.png,0.0000,0.0000
1749031243.566195,1749031243.566195.png,0.0000,0.0000
1749031243.669246,1749031243.669246.png,0.0000,0.0000
1749031243.763910,1749031243.763910.png,0.0000,0.0000
1749031243.865191,1749031243.865191.png,0.0000,0.0000
1749031243.964258,1749031243.964258.png,0.0000,0.0000
1749031244.064356,1749031244.064356.png,0.0000,0.0000
1749031244.166200,1749031244.166200.png,0.0000,0.0000
1749031244.264737,1749031244.264737.png,0.0000,0.0000
1749031244.364340,1749031244.364340.png,0.0000,0.0000
1749031244.464368,1749031244.464368.png,0.0000,0.0000
1749031244.565318,1749031244.565318.png,0.0000,0.0000
