timestamp,image_file,linear_x,angular_z
1749031586.164224,1749031586.164224.png,0.0000,0.3138
1749031586.265469,1749031586.265469.png,0.0000,0.3138
1749031586.366523,1749031586.366523.png,0.0000,0.3138
1749031586.465014,1749031586.465014.png,0.0000,0.3138
1749031586.564354,1749031586.564354.png,0.0000,0.3138
1749031586.663983,1749031586.663983.png,0.0000,0.3138
1749031586.763921,1749031586.763921.png,0.0000,0.3138
1749031586.864145,1749031586.864145.png,0.0000,0.3138
1749031586.966261,1749031586.966261.png,0.0000,0.3138
1749031587.064277,1749031587.064277.png,0.0000,0.3138
1749031587.164126,1749031587.164126.png,0.0000,0.3138
1749031587.264076,1749031587.264076.png,0.0000,0.3138
1749031587.363929,1749031587.363929.png,0.0000,0.3138
1749031587.465764,1749031587.465764.png,0.0000,0.3138
1749031587.564099,1749031587.564099.png,0.0000,0.3138
1749031587.664160,1749031587.664160.png,0.0000,0.3138
1749031587.764050,1749031587.764050.png,0.0000,0.3138
1749031587.864099,1749031587.864099.png,0.0000,0.3138
1749031587.966023,1749031587.966023.png,0.0000,0.3138
1749031588.065099,1749031588.065099.png,0.0000,0.3138
1749031588.166791,1749031588.166791.png,0.0000,0.3138
1749031588.265930,1749031588.265930.png,0.0000,0.3138
1749031588.364112,1749031588.364112.png,0.0000,0.3138
1749031588.464126,1749031588.464126.png,0.0000,0.3138
1749031588.567223,1749031588.567223.png,0.0000,0.3138
1749031588.664133,1749031588.664133.png,0.0000,0.3138
1749031588.764221,1749031588.764221.png,0.0000,0.3138
1749031588.864168,1749031588.864168.png,0.0000,0.3138
1749031588.966124,1749031588.966124.png,0.0000,0.3138
1749031589.065339,1749031589.065339.png,0.0000,0.3138
1749031589.163948,1749031589.163948.png,0.1569,0.0000
1749031589.267309,1749031589.267309.png,0.1569,0.0000
1749031589.366825,1749031589.366825.png,0.1569,0.0000
1749031589.464160,1749031589.464160.png,0.1569,0.0000
1749031589.563997,1749031589.563997.png,0.1569,0.0000
1749031589.664509,1749031589.664509.png,0.1569,0.0000
1749031589.767328,1749031589.767328.png,0.1569,0.0000
1749031589.864145,1749031589.864145.png,0.1569,0.0000
1749031589.964159,1749031589.964159.png,0.1569,0.0000
1749031590.064240,1749031590.064240.png,0.1569,0.0000
1749031590.163980,1749031590.163980.png,0.1569,0.0000
1749031590.267039,1749031590.267039.png,0.1569,0.0000
1749031590.363690,1749031590.363690.png,0.1569,0.0000
1749031590.465227,1749031590.465227.png,0.1569,0.0000
1749031590.564156,1749031590.564156.png,0.1569,0.0000
1749031590.664751,1749031590.664751.png,0.1569,0.0000
1749031590.764329,1749031590.764329.png,0.1569,0.0000
1749031590.864101,1749031590.864101.png,0.1569,0.0000
1749031590.964556,1749031590.964556.png,0.1569,0.0000
1749031591.067036,1749031591.067036.png,0.1569,0.0000
1749031591.164176,1749031591.164176.png,0.1569,0.0000
1749031591.264510,1749031591.264510.png,0.1569,0.0000
1749031591.363907,1749031591.363907.png,0.1569,0.0000
1749031591.465624,1749031591.465624.png,0.1569,0.0000
1749031591.567083,1749031591.567083.png,0.1569,0.0000
1749031591.664282,1749031591.664282.png,0.1569,0.0000
1749031591.763895,1749031591.763895.png,0.1569,0.0000
1749031591.864836,1749031591.864836.png,0.1569,0.0000
1749031591.964101,1749031591.964101.png,0.1569,0.0000
