timestamp,image_file,linear_x,angular_z
1749296964.534560,1749296964.534560.png,0.1527,0.3786
1749296964.636215,1749296964.636215.png,0.1527,0.3786
1749296964.734877,1749296964.734877.png,0.1527,0.3786
1749296964.836492,1749296964.836492.png,0.1527,0.3786
1749296964.936774,1749296964.936774.png,0.1527,0.3786
1749296965.033611,1749296965.033611.png,0.1527,0.3786
1749296965.133577,1749296965.133577.png,0.1527,0.3786
1749296965.233737,1749296965.233737.png,0.1527,0.3786
1749296965.334786,1749296965.334786.png,0.1527,0.3786
1749296965.433764,1749296965.433764.png,0.1527,0.1764
1749296965.534104,1749296965.534104.png,0.1527,-0.0682
1749296965.633659,1749296965.633659.png,0.1527,-0.2045
1749296965.734043,1749296965.734043.png,0.1527,-0.1632
1749296965.837736,1749296965.837736.png,0.1527,-0.1465
1749296965.936912,1749296965.936912.png,0.1527,-0.1121
1749296966.033790,1749296966.033790.png,0.1527,-0.1104
1749296966.133644,1749296966.133644.png,0.1527,-0.1136
1749296966.235649,1749296966.235649.png,0.1527,-0.1174
1749296966.334366,1749296966.334366.png,0.1527,-0.1086
1749296966.433768,1749296966.433768.png,0.1527,-0.1006
1749296966.533378,1749296966.533378.png,0.1527,-0.0957
1749296966.633424,1749296966.633424.png,0.1527,-0.0914
1749296966.733877,1749296966.733877.png,0.1527,-0.0865
1749296966.834049,1749296966.834049.png,0.1527,-0.0802
1749296966.934337,1749296966.934337.png,0.1527,-0.0802
1749296967.033726,1749296967.033726.png,0.1527,-0.0802
1749296967.133592,1749296967.133592.png,0.1527,-0.0802
1749296967.233802,1749296967.233802.png,0.1527,-0.0802
1749296967.334087,1749296967.334087.png,0.1527,-0.0802
1749296967.434026,1749296967.434026.png,0.1527,-0.0802
1749296967.534754,1749296967.534754.png,0.1527,-0.0802
1749296967.633792,1749296967.633792.png,0.1527,-0.0802
1749296967.733923,1749296967.733923.png,0.1527,-0.0802
1749296967.837202,1749296967.837202.png,0.1527,-0.0802
1749296967.933920,1749296967.933920.png,0.1527,-0.0802
1749296968.034503,1749296968.034503.png,0.1527,-0.0802
1749296968.133988,1749296968.133988.png,0.1527,-0.0802
1749296968.236753,1749296968.236753.png,0.1527,-0.0802
1749296968.333589,1749296968.333589.png,0.1527,-0.0802
1749296968.433823,1749296968.433823.png,0.1527,-0.0802
1749296968.534554,1749296968.534554.png,0.1527,-0.0802
1749296968.636012,1749296968.636012.png,0.1527,-0.0802
1749296968.733768,1749296968.733768.png,0.1527,-0.0802
1749296968.833740,1749296968.833740.png,0.1527,-0.0802
