timestamp,image_file,linear_x,angular_z
1749031465.664490,1749031465.664490.png,0.1569,0.0000
1749031465.763989,1749031465.763989.png,0.1569,0.0000
1749031465.864611,1749031465.864611.png,0.1569,0.0000
1749031465.964004,1749031465.964004.png,0.1569,0.0000
1749031466.064443,1749031466.064443.png,0.1569,0.0000
1749031466.164189,1749031466.164189.png,0.1569,0.0000
1749031466.264295,1749031466.264295.png,0.1569,0.0000
1749031466.364213,1749031466.364213.png,0.1569,0.0000
1749031466.464433,1749031466.464433.png,0.1569,0.0000
1749031466.564139,1749031466.564139.png,0.1569,0.0000
1749031466.664632,1749031466.664632.png,0.1569,0.0000
1749031466.763847,1749031466.763847.png,0.1569,0.0000
1749031466.865975,1749031466.865975.png,0.1569,0.0000
1749031466.964231,1749031466.964231.png,0.1569,0.0000
1749031467.064261,1749031467.064261.png,0.1569,0.0000
1749031467.163848,1749031467.163848.png,0.0000,-0.3138
1749031467.263942,1749031467.263942.png,0.0000,-0.3138
1749031467.364162,1749031467.364162.png,0.0000,-0.3138
1749031467.464186,1749031467.464186.png,0.0000,-0.3138
1749031467.564212,1749031467.564212.png,0.0000,-0.3138
1749031467.664213,1749031467.664213.png,0.0000,-0.3138
1749031467.764117,1749031467.764117.png,0.0000,-0.3138
1749031467.863866,1749031467.863866.png,0.0000,-0.3138
1749031467.963881,1749031467.963881.png,0.0000,-0.3138
1749031468.064179,1749031468.064179.png,0.0000,-0.3138
1749031468.164216,1749031468.164216.png,0.0000,-0.3138
1749031468.264105,1749031468.264105.png,0.0000,-0.3138
1749031468.366184,1749031468.366184.png,0.0000,-0.3138
1749031468.464447,1749031468.464447.png,0.0000,-0.3138
1749031468.564359,1749031468.564359.png,0.0000,-0.3138
1749031468.663835,1749031468.663835.png,0.0000,-0.3138
1749031468.764236,1749031468.764236.png,0.1569,0.0000
1749031468.864012,1749031468.864012.png,0.1569,0.0000
1749031468.964062,1749031468.964062.png,0.1569,0.0000
1749031469.064728,1749031469.064728.png,0.1569,0.0000
1749031469.163880,1749031469.163880.png,0.1569,0.0000
1749031469.266959,1749031469.266959.png,0.1569,0.0000
1749031469.363949,1749031469.363949.png,0.1569,0.0000
1749031469.463840,1749031469.463840.png,0.1569,0.0000
1749031469.563852,1749031469.563852.png,0.1569,0.0000
1749031469.664961,1749031469.664961.png,0.1569,0.0000
1749031469.763891,1749031469.763891.png,0.1569,0.0000
1749031469.865286,1749031469.865286.png,0.1569,0.0000
1749031469.963910,1749031469.963910.png,0.1569,0.0000
1749031470.063934,1749031470.063934.png,0.1569,0.0000
1749031470.163960,1749031470.163960.png,0.1569,0.0000
1749031470.263959,1749031470.263959.png,0.1569,0.0000
1749031470.364002,1749031470.364002.png,0.1569,0.0000
1749031470.465618,1749031470.465618.png,0.1569,0.0000
1749031470.563887,1749031470.563887.png,0.1569,0.0000
1749031470.664498,1749031470.664498.png,0.1569,0.0000
1749031470.764035,1749031470.764035.png,0.1569,0.0000
1749031470.864059,1749031470.864059.png,0.1569,0.0000
1749031470.963990,1749031470.963990.png,0.1569,0.0000
1749031471.064165,1749031471.064165.png,0.1569,0.0000
1749031471.165759,1749031471.165759.png,0.1569,0.0000
1749031471.264520,1749031471.264520.png,0.1569,0.0000
1749031471.364115,1749031471.364115.png,0.1569,0.0000
1749031471.463759,1749031471.463759.png,0.1569,0.3138
1749031471.563765,1749031471.563765.png,0.1569,0.3138
1749031471.663857,1749031471.663857.png,0.1569,0.3138
1749031471.764039,1749031471.764039.png,0.1569,0.3138
1749031471.864237,1749031471.864237.png,0.1569,0.3138
1749031471.966239,1749031471.966239.png,0.1569,0.3138
1749031472.065087,1749031472.065087.png,0.1569,0.3138
1749031472.163907,1749031472.163907.png,0.1569,0.3138
1749031472.264017,1749031472.264017.png,0.1569,0.3138
1749031472.363826,1749031472.363826.png,0.1569,0.0000
1749031472.463959,1749031472.463959.png,0.1569,0.0000
1749031472.563934,1749031472.563934.png,0.1569,0.0000
1749031472.663983,1749031472.663983.png,0.1569,0.0000
1749031472.763855,1749031472.763855.png,0.1569,0.0000
1749031472.866132,1749031472.866132.png,0.1569,0.0000
1749031472.968314,1749031472.968314.png,0.1569,0.0000
1749031473.063999,1749031473.063999.png,0.1569,0.0000
1749031473.164090,1749031473.164090.png,0.1569,0.0000
1749031473.264184,1749031473.264184.png,0.1569,0.0000
1749031473.363910,1749031473.363910.png,0.1569,0.0000
1749031473.467324,1749031473.467324.png,0.1569,0.0000
1749031473.566394,1749031473.566394.png,0.1569,0.0000
1749031473.663781,1749031473.663781.png,0.1569,0.0000
1749031473.763958,1749031473.763958.png,0.1569,0.0000
1749031473.864279,1749031473.864279.png,0.1569,0.0000
1749031473.964065,1749031473.964065.png,0.1569,0.0000
1749031474.066411,1749031474.066411.png,0.1569,0.0000
1749031474.165116,1749031474.165116.png,0.1569,0.0000
1749031474.267307,1749031474.267307.png,0.1569,0.0000
1749031474.364232,1749031474.364232.png,0.1569,0.0000
1749031474.465286,1749031474.465286.png,0.1569,0.0000
1749031474.564037,1749031474.564037.png,0.1569,0.0000
1749031474.664885,1749031474.664885.png,0.1569,0.0000
1749031474.765207,1749031474.765207.png,0.1569,0.0000
1749031474.864142,1749031474.864142.png,0.1569,0.0000
1749031474.965250,1749031474.965250.png,0.1569,0.0000
1749031475.064300,1749031475.064300.png,0.1569,0.3138
1749031475.165299,1749031475.165299.png,0.1569,0.3138
1749031475.266084,1749031475.266084.png,0.1569,0.3138
1749031475.363829,1749031475.363829.png,0.1569,0.3138
1749031475.463891,1749031475.463891.png,0.1569,0.3138
1749031475.563941,1749031475.563941.png,0.1569,0.3138
1749031475.664338,1749031475.664338.png,0.1569,0.3138
1749031475.763782,1749031475.763782.png,0.1569,0.3138
1749031475.868424,1749031475.868424.png,0.1569,0.3138
1749031475.964302,1749031475.964302.png,0.1569,0.3138
1749031476.064144,1749031476.064144.png,0.1569,0.3138
1749031476.164149,1749031476.164149.png,0.1569,0.3138
1749031476.263917,1749031476.263917.png,0.1569,0.3138
1749031476.363971,1749031476.363971.png,0.1569,0.3138
1749031476.463703,1749031476.463703.png,0.1569,0.3138
1749031476.564046,1749031476.564046.png,0.1569,0.3138
1749031476.663950,1749031476.663950.png,0.1569,0.3138
1749031476.763938,1749031476.763938.png,0.1569,0.3138
1749031476.863886,1749031476.863886.png,0.1569,0.3138
1749031476.964007,1749031476.964007.png,0.1569,0.3138
1749031477.064367,1749031477.064367.png,0.1569,0.3138
1749031477.163960,1749031477.163960.png,0.1569,0.3138
1749031477.267092,1749031477.267092.png,0.1569,0.3138
1749031477.364221,1749031477.364221.png,0.1569,0.3138
1749031477.464691,1749031477.464691.png,0.1569,0.3138
1749031477.564035,1749031477.564035.png,0.1569,0.3138
1749031477.664148,1749031477.664148.png,0.1569,0.0000
1749031477.763965,1749031477.763965.png,0.1569,0.0000
1749031477.864660,1749031477.864660.png,0.1569,0.0000
1749031477.964199,1749031477.964199.png,0.1569,0.0000
1749031478.066144,1749031478.066144.png,0.1569,0.0000
1749031478.164871,1749031478.164871.png,0.1569,0.0000
1749031478.266910,1749031478.266910.png,0.1569,0.0000
1749031478.364064,1749031478.364064.png,0.1569,0.0000
1749031478.464571,1749031478.464571.png,0.1569,0.0000
1749031478.563946,1749031478.563946.png,0.1569,0.0000
1749031478.664074,1749031478.664074.png,0.1569,0.0000
1749031478.763966,1749031478.763966.png,0.1569,0.0000
1749031478.863802,1749031478.863802.png,0.1569,0.0000
1749031478.963786,1749031478.963786.png,0.1569,0.0000
1749031479.063884,1749031479.063884.png,0.1569,0.0000
1749031479.163771,1749031479.163771.png,0.1569,0.0000
1749031479.265069,1749031479.265069.png,0.1569,0.0000
1749031479.365074,1749031479.365074.png,0.1569,0.0000
1749031479.464033,1749031479.464033.png,0.1569,0.0000
1749031479.564138,1749031479.564138.png,0.1569,0.0000
1749031479.667344,1749031479.667344.png,0.1569,0.0000
1749031479.765205,1749031479.765205.png,0.1569,0.0000
1749031479.864220,1749031479.864220.png,0.1569,0.0000
1749031479.964329,1749031479.964329.png,0.1569,0.0000
