timestamp,image_file,linear_x,angular_z
1748940775.377807,1748940775.377807.png,0.2420,-0.0002
1748940775.478019,1748940775.478019.png,0.2420,-0.0002
1748940775.577663,1748940775.577663.png,0.2420,-0.0000
1748940775.677815,1748940775.677815.png,0.2420,-0.0001
1748940775.780196,1748940775.780196.png,0.2420,-0.0000
1748940775.878292,1748940775.878292.png,0.2420,0.0001
1748940775.978126,1748940775.978126.png,0.2420,0.0001
1748940776.077691,1748940776.077691.png,0.2420,-0.0000
1748940776.178767,1748940776.178767.png,0.2420,-0.0001
1748940776.278343,1748940776.278343.png,0.2420,-0.0001
1748940776.378604,1748940776.378604.png,0.2420,0.0000
1748940776.478154,1748940776.478154.png,0.2420,0.0001
1748940776.578129,1748940776.578129.png,0.2420,0.0000
1748940776.677683,1748940776.677683.png,0.2420,0.0000
1748940776.777969,1748940776.777969.png,0.2420,0.0000
1748940776.877796,1748940776.877796.png,0.2420,0.0000
1748940776.977895,1748940776.977895.png,0.2420,-0.0000
1748940777.077695,1748940777.077695.png,0.2420,-0.0000
1748940777.178063,1748940777.178063.png,0.2420,-0.0000
1748940777.277680,1748940777.277680.png,0.2420,-0.0001
1748940777.377801,1748940777.377801.png,0.2420,0.0000
1748940777.477875,1748940777.477875.png,0.2420,0.0001
1748940777.578073,1748940777.578073.png,0.2420,0.0001
1748940777.678199,1748940777.678199.png,0.2420,-0.0001
1748940777.777817,1748940777.777817.png,0.2420,-0.0001
1748940777.877892,1748940777.877892.png,0.2420,0.0000
1748940777.977668,1748940777.977668.png,0.2420,0.0000
1748940778.077844,1748940778.077844.png,0.2420,-0.0000
1748940778.179336,1748940778.179336.png,0.2420,-0.0000
1748940778.277812,1748940778.277812.png,0.2420,0.0000
1748940778.377949,1748940778.377949.png,0.2420,0.0000
1748940778.478007,1748940778.478007.png,0.2420,-0.0001
1748940778.578001,1748940778.578001.png,0.2420,-0.0000
1748940778.678227,1748940778.678227.png,0.2420,0.0000
1748940778.780075,1748940778.780075.png,0.2420,0.0000
1748940778.878453,1748940778.878453.png,0.2420,-0.0000
1748940778.979293,1748940778.979293.png,0.2420,-0.0000
1748940779.080129,1748940779.080129.png,0.2420,0.0000
1748940779.178235,1748940779.178235.png,0.2420,0.0000
1748940779.278937,1748940779.278937.png,0.2420,-0.0000
1748940779.379942,1748940779.379942.png,0.2420,-0.0000
1748940779.481085,1748940779.481085.png,0.2420,0.0000
1748940779.580074,1748940779.580074.png,0.2420,0.0000
1748940779.684865,1748940779.684865.png,0.2420,-0.0000
1748940779.777879,1748940779.777879.png,0.2420,-0.0000
1748940779.879603,1748940779.879603.png,0.2420,-0.0000
1748940779.978076,1748940779.978076.png,0.2420,0.0000
1748940780.078047,1748940780.078047.png,0.2420,0.0000
1748940780.178033,1748940780.178033.png,0.2420,-0.0000
1748940780.280096,1748940780.280096.png,0.2420,-0.0000
